6,-9,0.679278,20230.67719
4,-5.5,0.704516,20326.14357
4.5,-8,0.681377,20466.01131
7.5,-10,0.671784,20586.69141
5,-8.5,0.676196,20605.04733
4,-7.5,0.683142,20609.23883
6.5,-9.5,0.671589,20648.26887
5.5,-9,0.669812,20878.50501
6.5,-3,0.697873,20967.86741
7.5,-2.5,0.6896,20988.24407
7,-10,0.664595,21050.22112
4.5,-4.5,0.704786,21126.23303
3.5,-6.5,0.687576,21158.23113
5,-4,0.705155,21170.63797
6,-9.5,0.663665,21189.06006
3.5,-7,0.680018,21318.71051
3.5,-6,0.690687,21436.01562
4.5,-8.5,0.664934,21464.60976
6.5,-10,0.658348,21465.914
4,-8,0.668493,21507.56835
5,-9,0.660394,21581.65992
9,-2,0.678792,21627.43387
4,-5,0.696871,21627.6352
9.5,-2,0.676881,21649.26063
10,-2,0.675709,21685.61488
10.5,-2,0.675141,21703.70417
11,-2,0.675001,21704.57913
5.5,-9.5,0.656081,21727.45024
5.5,-3.5,0.697567,21860.80721
6,-10,0.652347,21894.61042
3.5,-7.5,0.668086,21931.19687
8.5,-2,0.674243,22139.41451
4.5,-9,0.651359,22276.41046
5,-9.5,0.648753,22282.45269
5.5,-10,0.646538,22336.82864
4,-8.5,0.653398,22392.15341
3.5,-5.5,0.68648,22464.05657
3.5,-8,0.653989,22721.98945
5,-10,0.640705,22807.41767
4.5,-9.5,0.641264,22927.89777
7,-2.5,0.669508,23089.19166
4,-9,0.641264,23148.34596
3,-7,0.660902,23212.39216
3,-6.5,0.668249,23216.56173
6,-3,0.680097,23287.03919
3.5,-8.5,0.640786,23456.42983
4.5,-10,0.632628,23517.09434
3,-7.5,0.650159,23569.29566
4,-9.5,0.631661,23771.81659
3,-6,0.670259,23801.38626
4,-4.5,0.683356,23872.09632
4.5,-4,0.685323,23930.41148
8,-2,0.649972,24019.89613
3.5,-9,0.629732,24143.65987
3,-8,0.6371,24191.2764
3.5,-5,0.676599,24315.54536
4,-10,0.622625,24427.03801
3,-8.5,0.625913,24830.6634
5,-3.5,0.677168,24831.98131
3.5,-9.5,0.619409,24848.331
3,-5.5,0.663639,25255.76589
3,-9,0.614891,25503.43586
2.5,-7,0.639564,25505.4859
6.5,-2.5,0.651476,25588.0181
3.5,-10,0.608678,25602.86979
2.5,-7.5,0.629724,25636.68629
2.5,-6.5,0.646022,25785.15643
2.5,-8,0.619101,26014.71538
7.5,-2,0.631686,26062.97653
3,-9.5,0.603813,26236.62192
5.5,-3,0.659483,26460.90008
2.5,-8.5,0.607734,26536.2075
2.5,-6,0.645399,26721.03062
3,-10,0.589864,27155.73532
2.5,-9,0.595693,27219.89664
3.5,-4.5,0.65835,27367.24633
10,-1.5,0.611226,27620.76407
11,-1.5,0.610823,27623.13284
10.5,-1.5,0.610954,27623.45049
9.5,-1.5,0.611355,27625.63913
4,-4,0.658602,27651.08817
3,-5,0.649848,27706.21032
9,-1.5,0.611073,27708.94322
2,-7.5,0.608136,27939.04823
2.5,-9.5,0.581916,28092.16179
2,-7,0.616821,28125.25506
2,-8,0.596696,28205.10958
8.5,-1.5,0.604897,28378.66951
2.5,-5.5,0.638153,28628.96602
2,-8.5,0.58564,28652.91791
4.5,-3.5,0.651722,28710.6362
2,-6.5,0.622301,28750.4378
7,-2,0.612339,28759.77724
2.5,-10,0.568747,29013.17674
6,-2.5,0.630005,29032.84093
2,-9,0.573115,29287.60718
2,-6,0.620112,30123.16894
2,-9.5,0.559134,30143.93355
8,-1.5,0.579451,30421.65511
5,-3,0.632971,30577.61671
1.5,-8,0.573249,30679.20548
1.5,-7.5,0.582784,30711.6406
1.5,-8.5,0.562075,30981.64697
2,-10,0.545298,31126.76864
1.5,-7,0.592081,31133.2536
1.5,-9,0.550177,31607.24262
3,-4.5,0.628706,31646.70854
2.5,-5,0.622338,31763.48073
1.5,-6.5,0.596763,32010.05444
3.5,-4,0.630074,32068.24876
6.5,-2,0.589805,32318.37729
1.5,-9.5,0.53695,32415.4208
2,-5.5,0.611489,32493.37063
7.5,-1.5,0.560582,32991.23044
4,-3.5,0.622045,33216.00884
5.5,-2.5,0.602146,33260.16559
1,-8,0.548492,33505.67282
1.5,-10,0.521144,33515.58575
1,-8.5,0.538296,33644.45969
1.5,-6,0.594638,33694.24767
1,-7.5,0.558233,33776.34009
1,-9,0.526726,34155.69712
1,-7,0.567032,34257.51407
1,-9.5,0.512977,34952.91144
4.5,-3,0.601844,35281.5192
10.5,-1,0.527459,35400.74626
11,-1,0.527459,35400.74626
10,-1,0.527596,35402.29122
9.5,-1,0.527856,35402.89183
1,-6.5,0.572028,35476.65229
9,-1,0.526323,35542.729
2,-5,0.597153,35849.3226
2.5,-4.5,0.602858,35953.58778
1,-10,0.49927,35987.71037
8.5,-1,0.517903,36284.3483
1.5,-5.5,0.587419,36383.80977
7,-1.5,0.538555,36422.85393
0.5,-8,0.526434,36467.08072
0.5,-8.5,0.515896,36539.41695
6,-2,0.560175,36592.19563
3,-4,0.602615,36628.91598
0.5,-9,0.504427,36891.60478
0.5,-7.5,0.534974,36929.909
1,-6,0.571717,37468.83388
0.5,-9.5,0.492775,37557.53038
0.5,-7,0.54523,37714.8952
5,-2.5,0.569761,37956.52164
3.5,-3.5,0.593747,37981.06237
8,-1,0.495847,38358.59704
0.5,-10,0.479863,38610.27323
0.5,-6.5,0.551062,39231.64729
0,-8.5,0.495222,39503.81218
0,-8,0.505483,39651.05164
0,-9,0.484977,39748.12881
4,-3,0.572095,40010.17863
0,-7.5,0.515699,40168.93865
1.5,-5,0.575448,40217.67428
2,-4.5,0.57939,40423.33997
0,-9.5,0.474453,40454.3034
6.5,-1.5,0.507713,40454.94585
1,-5.5,0.567591,40558.36675
5.5,-2,0.527026,41126.44959
2.5,-4,0.578562,41210.24983
7.5,-1,0.473821,41263.3527
0,-7,0.524242,41435.49804
0,-10,0.463061,41448.16369
0.5,-6,0.553991,41612.39782
4.5,-2.5,0.53908,42588.44579
3,-3.5,0.567879,42618.41768
-0.5,-8.5,0.478059,42664.37126
-0.5,-9,0.469004,42906.5187
-0.5,-8,0.486863,43039.18436
0,-6.5,0.532786,43143.22842
-0.5,-9.5,0.459463,43503.02044
-0.5,-7.5,0.496789,43755.31558
10,-0.5,0.431426,43845.93516
10.5,-0.5,0.431426,43845.93516
11,-0.5,0.431426,43845.93516
9.5,-0.5,0.431659,43847.94328
9,-0.5,0.429622,43997.16485
1,-5,0.558286,44472.02301
-0.5,-10,0.449985,44537.16736
3.5,-3,0.545156,44588.21529
6,-1.5,0.47406,44633.43268
8.5,-0.5,0.421075,44687.89639
7,-1,0.444454,44741.87357
0.5,-5.5,0.551564,44755.90793
1.5,-4.5,0.55825,44773.56329
-0.5,-7,0.506496,45094.44201
5,-2,0.493699,45469.9045
0,-6,0.536656,45598.05265
2,-4,0.553559,45612.22071
-1,-8.5,0.462729,45923.95725
-1,-9,0.454598,46035.22393
-1,-8,0.471475,46347.14475
-1,-9.5,0.447182,46593.37238
8,-0.5,0.397495,46618.13694
4,-2.5,0.510609,46867.63112
2.5,-3.5,0.541989,46951.08485
-0.5,-6.5,0.514661,46969.68113
-1,-7.5,0.480818,47261.21132
-1,-10,0.439338,47639.13923
6.5,-1,0.412095,48305.31143
0.5,-5,0.542915,48386.31227
5.5,-1.5,0.440827,48534.44635
-1,-7,0.490408,48581.10146
0,-5.5,0.536357,48604.17897
3,-3,0.518514,48634.32987
1,-4.5,0.542372,48664.39907
-1.5,-8.5,0.451981,49173.23705
7.5,-0.5,0.371516,49184.99476
-1.5,-9,0.445088,49197.84972
-0.5,-6,0.522401,49299.16644
4.5,-2,0.464117,49367.65594
1.5,-4,0.534514,49426.13989
-1.5,-8,0.459886,49595.02095
-1.5,-9.5,0.43855,49681.86963
-1,-6.5,0.502032,50384.44196
-1.5,-7.5,0.469121,50453.83761
3.5,-2.5,0.481427,50597.87983
2,-3.5,0.51976,50627.89528
-1.5,-10,0.431681,50661.40802
10,0,0.329351,51410.6929
10.5,0,0.329351,51410.6929
11,0,0.329351,51410.6929
9.5,0,0.329375,51411.66077
9,0,0.327146,51519.85192
6,-1,0.378811,51555.61548
-1.5,-7,0.479843,51738.59617
0,-5,0.528865,51743.96064
5,-1.5,0.412268,51861.98716
-0.5,-5.5,0.522572,51883.77082
7,-0.5,0.343139,51935.86777
0.5,-4.5,0.52783,52068.60673
2.5,-3,0.494089,52079.25058
8.5,0,0.31909,52081.11424
-2,-8.5,0.444255,52094.14495
-2,-9,0.437939,52123.40873
-1,-6,0.509368,52426.55399
-2,-8,0.451529,52511.10554
-2,-9.5,0.431974,52572.20805
4,-2,0.439153,52618.54219
1,-4,0.519185,52750.2859
-2,-7.5,0.460562,53296.51393
-1.5,-6.5,0.491853,53316.78299
-2,-10,0.426033,53410.59581
8,0,0.291153,53525.78445
3,-2.5,0.45874,53639.81269
1.5,-3.5,0.503212,53697.39711
5.5,-1,0.353088,54282.75328
-2,-7,0.471697,54401.3405
6.5,-0.5,0.313246,54424.86979
-0.5,-5,0.52003,54598.92834
4.5,-1.5,0.388807,54604.61372
-2.5,-8.5,0.438701,54647.03179
-2.5,-9,0.433039,54675.29135
-1,-5.5,0.513717,54683.07653
0,-4.5,0.517191,54849.84606
2,-3,0.476138,54854.55483
-2.5,-8,0.445452,55009.83451
-2.5,-9.5,0.427704,55053.57116
-1.5,-6,0.501757,55080.75282
3.5,-2,0.414023,55214.09394
7.5,0,0.267914,55311.05781
0.5,-4,0.508344,55395.90645
-2.5,-7.5,0.454515,55699.21288
-2,-6.5,0.483961,55745.78072
-2.5,-10,0.421834,55763.04141
2.5,-2.5,0.440116,56042.57536
1,-3.5,0.490732,56143.84136
5,-1,0.330068,56474.02859
6,-0.5,0.287835,56519.54956
-2.5,-7,0.465865,56625.20054
4,-1.5,0.364825,56750.62111
-3,-8.5,0.434698,56772.84765
-3,-9,0.429315,56784.90009
-1,-5,0.51246,56814.13814
-1.5,-5.5,0.507712,56863.75638
10,0.5,0.223871,56934.95568
10.5,0.5,0.223871,56934.95568
11,0.5,0.223871,56934.95568
9.5,0.5,0.223868,56935.55356
9,0.5,0.221591,56994.95462
1.5,-3,0.461724,56997.71672
-0.5,-4.5,0.509615,57006.48428
7,0,0.244723,57045.57402
-3,-8,0.441445,57071.24252
-3,-9.5,0.424244,57085.35557
-2,-6,0.495848,57150.5826
3,-2,0.395819,57263.36478
8.5,0.5,0.21377,57362.30249
0,-4,0.498972,57423.33931
-3,-10,0.418519,57606.88102
-3,-7.5,0.45027,57607.41728
-2.5,-6.5,0.479916,57668.34727
2,-2.5,0.425392,57926.71993
0.5,-3.5,0.480324,57987.94244
4.5,-1,0.311892,58177.64035
5.5,-0.5,0.268938,58179.74978
8,0.5,0.189041,58200.57867
-3,-7,0.462121,58322.42084
3.5,-1.5,0.350596,58433.84427
-3.5,-9,0.426844,58446.50252
-3.5,-8.5,0.432131,58458.63247
-1.5,-5,0.505534,58495.78406
6.5,0,0.224314,58497.69272
-2,-5.5,0.501236,58513.52629
1,-3,0.452883,58645.30939
-3.5,-9.5,0.421765,58647.52592
-1,-4.5,0.50309,58649.97053
-3.5,-8,0.438739,58667.51274
-2.5,-6,0.490662,58730.95965
2.5,-2,0.382179,58841.51086
-0.5,-4,0.49253,58956.53083
-3.5,-7.5,0.447373,59056.82852
-3.5,-10,0.416241,59061.998
-3,-6.5,0.474687,59111.94342
7.5,0.5,0.172458,59221.17637
1.5,-2.5,0.415435,59333.82529
0,-3.5,0.473595,59380.83274
5,-0.5,0.25797,59462.47848
4,-1,0.30247,59499.99101
-3.5,-7,0.458019,59594.66962
6,0,0.209201,59663.03401
-4,-8.5,0.429956,59673.86681
-4,-9,0.424903,59683.78584
3,-1.5,0.337294,59695.3323
-2,-5,0.501305,59763.18402
-2.5,-5.5,0.497409,59778.03953
-4,-8,0.435876,59826.17442
-4,-9.5,0.420252,59842.41038
0.5,-3,0.444748,59874.21853
-1.5,-4.5,0.497926,59878.29076
-3,-6,0.486208,59926.7482
2,-2,0.374014,60006.6723
-1,-4,0.487374,60100.17539
-4,-10,0.414876,60137.15558
-4,-7.5,0.444471,60151.12055
7,0.5,0.158899,60153.57881
10,1,0.123617,60191.58598
10.5,1,0.123617,60191.58598
11,1,0.123617,60191.58598
9.5,1,0.123603,60191.90825
-3.5,-6.5,0.470953,60195.84673
9,1,0.121812,60219.31834
1,-2.5,0.408852,60371.41918
8.5,1,0.116417,60395.43506
-0.5,-3.5,0.467937,60405.41198
4.5,-0.5,0.251728,60436.39873
3.5,-1,0.293896,60468.20615
-4,-7,0.455429,60559.11289
5.5,0,0.201628,60560.33859
-4.5,-9,0.423207,60592.40839
-4.5,-8.5,0.428021,60601.07117
2.5,-1.5,0.33156,60622.98087
-2.5,-5,0.499388,60689.31397
-3,-5.5,0.495177,60699.17637
-4.5,-9.5,0.418782,60718.8963
-4.5,-8,0.434009,60730.48909
0,-3,0.440371,60759.24179
-2,-4.5,0.496479,60767.60385
-3.5,-6,0.483807,60806.05435
8,1,0.101222,60830.2282
1.5,-2,0.368073,60854.35464
6.5,0.5,0.148409,60887.52176
-1.5,-4,0.486227,60921.41641
-4.5,-10,0.413766,60947.19149
-4.5,-7.5,0.442537,60959.58531
-4,-6.5,0.469216,60993.44137
0.5,-2.5,0.404396,61123.10402
-1,-3.5,0.466904,61139.38379
4,-0.5,0.245602,61154.74652
3,-1,0.287628,61182.43011
5,0,0.197638,61234.65545
-4.5,-7,0.453946,61245.48368
-5,-9,0.42212,61276.45413
-5,-8.5,0.426853,61279.02948
2,-1.5,0.325857,61298.6731
-3,-5,0.497785,61347.29689
7.5,1,0.092399,61350.67551
-3.5,-5.5,0.493516,61356.16249
-5,-9.5,0.417637,61364.80809
-5,-8,0.432914,61377.64133
-0.5,-3,0.438989,61398.80062
-2.5,-4.5,0.494682,61401.6966
-4,-6,0.482589,61430.6529
6,0.5,0.14117,61455.34771
1,-2,0.36498,61469.28363
-2,-4,0.483966,61513.72805
-5,-10,0.412817,61532.61399
-5,-7.5,0.441187,61543.64803
-4.5,-6.5,0.467777,61568.97678
0,-2.5,0.403712,61662.49172
3.5,-0.5,0.241158,61679.1429
-1.5,-3.5,0.464904,61685.67307
2.5,-1,0.283068,61699.64466
4.5,0,0.193802,61733.83355
10,1.5,0.052382,61736.0001
10.5,1.5,0.052382,61736.0001
11,1.5,0.052382,61736.0001
9.5,1.5,0.052373,61736.12404
9,1.5,0.051463,61744.03717
-5,-7,0.452895,61757.73694
-5.5,-9,0.421531,61784.13814
-5.5,-8.5,0.426029,61786.31915
1.5,-1.5,0.323697,61790.38756
7,1,0.086772,61801.4493
8.5,1.5,0.049523,61813.49168
-3.5,-5,0.496388,61824.28396
-4,-5.5,0.491994,61836.28322
-5.5,-9.5,0.416991,61843.77213
-5.5,-8,0.432047,61853.47865
-3,-4.5,0.493549,61865.06854
-1,-3,0.436467,61872.00761
5.5,0.5,0.137274,61880.54681
-4.5,-6,0.481366,61885.16396
0.5,-2,0.36338,61916.84468
-2.5,-4,0.482492,61951.84198
-5.5,-10,0.412115,61958.63656
-5.5,-7.5,0.440353,61971.90326
-5,-6.5,0.466621,61989.31616
8,1.5,0.041736,62055.59879
3,-0.5,0.238075,62055.70004
-0.5,-2.5,0.401138,62066.35357
-2,-3.5,0.463128,62072.61223
2,-1,0.281574,62081.20926
4,0,0.19035,62098.99095
6.5,1,0.081459,62123.49905
-5.5,-7,0.451776,62126.90496
-6,-9,0.420919,62141.71687
-6,-8.5,0.425446,62144.04419
1,-1.5,0.322036,62147.22378
-4,-5,0.49553,62167.14005
-4.5,-5.5,0.491244,62172.31042
-6,-9.5,0.416488,62181.60861
-6,-8,0.431347,62191.70047
5,0.5,0.135519,62196.41983
-3.5,-4.5,0.492424,62199.40323
-1.5,-3,0.434906,62204.01814
-5,-6,0.480394,62216.18009
0,-2,0.362261,62245.11593
-6,-10,0.411671,62255.73752
-3,-4,0.481683,62265.47495
-6,-7.5,0.439673,62277.94047
-5.5,-6.5,0.465518,62290.89186
7.5,1.5,0.037991,62327.22965
2.5,-0.5,0.236694,62331.98072
10,2,0.020467,62332.14889
10.5,2,0.020467,62332.14889
11,2,0.020467,62332.14889
9,2,0.020201,62332.15794
9.5,2,0.020464,62332.19621
-1,-2.5,0.399561,62340.33985
-2.5,-3.5,0.462758,62352.14749
1.5,-1,0.280301,62353.37634
3.5,0,0.188344,62354.97164
6,1,0.076959,62358.99386
8.5,2,0.01967,62360.19686
-6,-7,0.450776,62385.05933
-6.5,-9,0.42045,62387.99868
-6.5,-8.5,0.425061,62391.93388
0.5,-1.5,0.320904,62405.72911
-4.5,-5,0.494534,62421.15186
-5,-5.5,0.490571,62421.67886
-6.5,-9.5,0.416262,62421.70429
4.5,0.5,0.133673,62427.7621
-6.5,-8,0.430807,62428.73901
-2,-3,0.43466,62446.06279
-4,-4.5,0.49159,62446.08421
-5.5,-6,0.479704,62450.81452
-0.5,-2,0.3603,62469.99637
-6.5,-10,0.411434,62483.78148
-3.5,-4,0.48112,62492.042
-6.5,-7.5,0.438912,62492.52807
-6,-6.5,0.465103,62503.83246
8,2,0.014298,62530.49534
2,-0.5,0.23558,62531.64894
5.5,1,0.075085,62532.5277
9,2.5,0.009891,62533.57503
10,2.5,0.00994,62535.43453
10.5,2.5,0.00994,62535.43453
11,2.5,0.00994,62535.43453
9.5,2.5,0.00994,62535.4598
3,0,0.186762,62540.59568
-1.5,-2.5,0.399345,62541.46879
7,1.5,0.035482,62542.78575
1,-1,0.278848,62548.9414
8.5,2.5,0.009635,62548.95088
-3,-3.5,0.462305,62551.67004
-6.5,-7,0.45061,62572.74566
-7,-9,0.420203,62580.57418
-7,-8.5,0.424675,62581.40887
0,-1.5,0.320061,62586.70002
4,0.5,0.132004,62595.76455
-5.5,-5.5,0.489834,62601.16576
-5,-5,0.494105,62602.23345
-7,-9.5,0.415956,62604.24941
-7,-8,0.430527,62606.99851
9,3,0.006124,62607.21583
10,3,0.00613,62609.2904
10.5,3,0.00613,62609.2904
11,3,0.00613,62609.2904
9.5,3,0.00613,62609.31084
-2.5,-3,0.434373,62617.80993
8.5,3,0.005937,62619.04063
-4.5,-4.5,0.491117,62620.37971
-6,-6,0.479156,62621.74534
-1,-2,0.360459,62634.38401
9,3.5,0.004232,62637.99791
10,3.5,0.004239,62640.07354
10.5,3.5,0.004239,62640.07354
11,3.5,0.004239,62640.07354
9.5,3.5,0.004238,62640.0924
-7,-10,0.411248,62648.31021
8.5,3.5,0.0041,62648.87748
-7,-7.5,0.438644,62651.08139
9,4,0.003214,62651.11918
-4,-4,0.480429,62653.04932
10,4,0.003221,62653.18532
10.5,4,0.003221,62653.18532
11,4,0.003221,62653.18532
9.5,4,0.00322,62653.20349
9,4.5,0.002543,62656.2449
9,5,0.00163,62657.77467
9,5.5,0.001162,62658.04828
9,6,0.000107,62658.071
9,6.5,0,62658.07165
9,7,0,62658.07165
9,7.5,0,62658.07165
9,8,0,62658.07165
10,4.5,0.002545,62658.30968
10.5,4.5,0.002545,62658.30968
11,4.5,0.002545,62658.30968
9.5,4.5,0.002547,62658.32719
-6.5,-6.5,0.464377,62659.14386
10,5,0.00292,62659.83863
10.5,5,0.00292,62659.83863
11,5,0.00292,62659.83863
9.5,5,0.001649,62659.85595
10,5.5,0.001167,62660.11213
10.5,5.5,0.001167,62660.11213
11,5.5,0.001167,62660.11213
9.5,5.5,0.001166,62660.1294
10,6,0.000262,62660.13486
10.5,6,0.000262,62660.13486
11,6,0.000262,62660.13486
10,6.5,0,62660.1355
10.5,6.5,0,62660.1355
11,6.5,0,62660.1355
10,7,0,62660.13551
10,7.5,0,62660.13551
10,8,0,62660.13551
10.5,7,0,62660.13551
10.5,7.5,0,62660.13551
10.5,8,0,62660.13551
11,7,0,62660.13551
11,7.5,0,62660.13551
11,8,0,62660.13551
9.5,6,-0.000273,62660.15212
9.5,6.5,0,62660.15277
9.5,7,0,62660.15277
9.5,7.5,0,62660.15277
9.5,8,0,62660.15277
8.5,4,0.003107,62661.8204
8.5,4.5,0.002472,62666.92116
5,1,0.074758,62666.98497
6.5,1.5,0.03287,62668.26506
8.5,5,0.001824,62668.44873
8.5,5.5,0.00115,62668.72171
8.5,6,0.000084,62668.7443
8.5,6.5,0,62668.74494
8.5,7,0,62668.74494
8.5,7.5,0,62668.74494
8.5,8,0,62668.74494
1.5,-0.5,0.234548,62674.24561
2.5,0,0.186059,62678.8576
-2,-2.5,0.398764,62685.95824
0.5,-1,0.278275,62689.0761
8,2.5,0.005476,62694.42941
-3.5,-3.5,0.461333,62694.97751
7.5,2,0.012799,62703.01842
3.5,0.5,0.130926,62708.03781
-7,-7,0.4499,62709.04994
-7.5,-8.5,0.424408,62715.40505
-7.5,-9,0.419993,62715.94378
-0.5,-1.5,0.319666,62716.24651
-5.5,-5,0.493498,62729.55006
-7.5,-8,0.430096,62732.52525
-6,-5.5,0.48955,62732.59133
-7.5,-9.5,0.415817,62733.27571
-3,-3,0.43345,62739.37871
