11,3,0.521264,34714.85703
12,3,0.521264,34714.85703
13,3,0.521264,34714.85703
10,3,0.521263,34714.93206
0,-4,0.591172,35525.29177
8,3,0.514721,36407.59196
0,-3,0.583148,36767.38031
0,-5,0.583623,37282.54136
4,1,0.578719,37708.99879
1,-1,0.55743,40949.55302
0,-2,0.563269,41337.5577
7,3,0.467086,42811.81824
2,0,0.551911,42901.47013
-1,-4,0.578453,43420.39209
5,2,0.523257,43533.29244
-1,-3,0.569289,44567.8339
-1,-5,0.572385,45391.63037
3,1,0.525977,46616.43893
0,-1,0.537538,48762.43755
-1,-2,0.547759,48962.37802
6,3,0.413967,50109.81915
1,0,0.522287,50526.19784
-2,-4,0.568173,50874.66505
4,2,0.462534,51207.90805
-2,-3,0.558271,51713.77824
-2,-5,0.564833,52553.48786
2,1,0.486063,53362.927
-1,-1,0.52608,54786.51416
-2,-2,0.539543,54927.6677
5,3,0.362149,55587.45314
0,0,0.50557,55972.56501
-3,-4,0.562369,56216.24806
3,2,0.418036,56444.63048
-3,-3,0.552948,56782.05895
-3,-5,0.559559,57210.35737
1,1,0.456147,57760.91731
-2,-1,0.520663,58591.61722
-3,-2,0.535395,58699.49382
4,3,0.326163,59002.36051
-1,0,0.495374,59288.6847
-4,-4,0.558789,59422.49253
2,2,0.384842,59515.04757
-4,-3,0.549581,59743.04834
-4,-5,0.557025,59971.12336
0,1,0.438267,60258.49616
-3,-1,0.517393,60731.38545
-4,-2,0.53319,60771.37882
3,3,0.300962,60910.46195
-2,0,0.491099,61082.63878
-5,-4,0.557279,61158.39524
1,2,0.362795,61194.86025
-5,-3,0.548206,61318.59497
-5,-5,0.555942,61450.01153
-1,1,0.430485,61598.57223
-4,-1,0.51609,61853.045
-5,-2,0.531628,61870.9055
2,3,0.286515,61924.58731
-3,0,0.489894,62042.73919
0,2,0.357079,62073.02852
-2,1,0.428203,62298.18719
-5,-1,0.515306,62428.94291
1,3,0.284109,62454.04961
-4,0,0.488723,62524.69266
-1,2,0.354578,62537.98796
-3,1,0.42672,62656.44711
0,3,0.282428,62731.93359
-5,0,0.488403,62769.12669
-2,2,0.353169,62782.1821
-4,1,0.425428,62834.46823
-1,3,0.280766,62873.79993
-3,2,0.351563,62895.09281
-5,1,0.425132,62920.78714
-2,3,0.280722,62938.90131
-4,2,0.351356,62950.35888
-3,3,0.280615,62972.59101
-5,2,0.350708,62978.46577
-4,3,0.280182,62989.68357
-5,3,0.280183,62998.36743
