0,1579.9991556666666
1,1520.8016765
2,1489.5816853333336
3,1482.2846984999996
4,1455.6245319999998
5,1515.4315286666667
6,1589.1284587500002
7,1688.5309346666666
8,1792.5665589166663
9,1848.0793253333334
10,1900.7593789166667
11,1715.3924560833336
12,1801.1937356666667
13,1844.663034916667
14,1832.9664815833332
15,1814.3743185
16,1813.432607
17,1656.3524778333333
18,1575.1208190833333
19,1607.9177040833335
20,1684.2799885000002
21,1747.9531047499997
22,1790.8437295000003
23,1758.3011982500002
0,1669.0111593333331
1,1614.3735147500001
2,1574.849233
3,1534.6851094166666
4,1546.8976339166666
5,1614.3606364166665
6,1634.5543518333332
7,1717.1387836666665
8,1821.9149880833331
9,1927.8699748333331
10,2003.7310182500003
11,1845.6467997500001
12,1954.4897563333336
13,2015.1559854999998
14,2025.2639464166668
15,2002.8288066666667
16,1976.8039856666667
17,1823.0801085
18,1743.2692260000001
19,1809.522043916667
20,1956.3626810000003
21,2063.7181294999996
22,2102.005818833333
23,1996.269500833333
0,1918.1313476666664
1,1847.4736024166668
2,1802.5798237499996
3,1722.84290575
4,1702.4247639999996
5,1733.13763425
6,1752.7658998333336
7,1801.3497720833336
8,1828.630096333333
9,1882.3712972499995
10,1951.7473754999999
11,1821.6481628333331
12,1923.5499979999997
13,1968.2471110833333
14,1964.1516520000005
15,1951.1025389166668
16,1920.2262470833332
17,1791.975148583333
18,1725.5451354166664
19,1846.3338520833333
20,2016.8890483333334
21,2082.559631333333
22,2113.680562416667
23,1984.1643065833334
0,1915.0691221666668
1,1838.13468425
2,1770.9559629999997
3,1711.6881002499997
4,1669.7069090833331
5,1694.5482179166665
6,1747.3842061666664
7,1852.9668173333332
8,2011.2567749999998
9,2150.0379637500005
10,2251.750223833333
11,2092.149088583333
12,2189.241862
13,2210.5872192500005
14,2175.348002
15,2120.3640137499997
16,2081.0307920833334
17,1905.9280293333331
18,1833.5853475833335
19,1957.9075622500002
20,2099.2104085
21,2195.9098712500004
22,2167.1011759166668
23,2083.75389625
0,2023.1358438333334
1,1930.1536254166667
2,1871.8067626666664
3,1810.7161663333334
4,1768.9640605000004
5,1803.41216025
6,1827.5563151666668
7,1882.3903198333335
8,2012.0276387499998
9,2091.09889725
10,2134.751180083333
11,1987.7730408333334
12,2084.9918416666665
13,2144.0195719166663
14,2145.2026163333335
15,2102.835428916667
16,2077.4325562500003
17,1908.0889384166665
18,1857.843943416667
19,1958.4777424166668
20,2032.6592609166664
21,2117.5052083333335
22,2127.5036824999997
23,2068.189158166667
0,2004.671275
1,1934.4092103333335
2,1870.2365519166667
3,1819.8141581666666
4,1788.792032833333
5,1822.1597391666667
6,1840.6995443333335
7,1951.7312113333335
8,2055.654927666667
9,2127.1371663333334
10,2174.8407999166666
11,2036.8184103333333
12,2154.4315185
13,2184.237955666667
14,2156.7848511666666
15,2130.0426229166665
16,2075.8811848333335
17,1940.6717734166668
18,1929.1975708333332
19,2090.70797725
20,2223.0707601666663
21,2294.8131511666666
22,2305.8552650833335
23,2228.3345336666666
0,2129.569987
1,2052.887807166667
2,1967.5868224166668
3,1891.2246907499996
4,1845.9354858333334
5,1858.3559773333334
6,1854.66230275
7,1951.8134053333333
8,2061.0111592499998
9,2147.524617416667
10,2203.7204795000002
11,2096.5174358333334
12,2169.5520020833333
13,2184.8657633333332
14,2169.8881226666667
15,2138.488240583333
16,2102.5732219166666
17,1958.0375060000003
18,1924.8485005
19,2069.709350416667
20,2229.530110666667
21,2254.8824259166663
22,2288.2081706666663
23,2314.135498
0,2219.530456583333
1,2140.453776083333
2,2041.0296121666663
3,1991.718567
4,1934.2881876666668
5,1927.0983479166669
6,1887.9089967499997
7,1945.2388304999997
8,2039.1697285833334
9,2081.731547000001
10,2080.2741191666664
11,1867.2501729166668
12,1925.9704996666667
13,1971.7859599166661
14,1965.659708666667
15,1935.39963775
16,1915.5488281666667
17,1754.5892131666667
18,1714.691721583333
19,1785.3174336666664
20,1899.99620575
21,1986.3283794166666
22,2031.5285034166666
23,1957.7651976666664
0,1874.0814615833335
1,1788.82611075
2,1731.0594684999999
3,1710.834096333333
4,1678.8463744166663
5,1728.2977701666669
6,1802.4546305000001
7,1883.2742409999998
8,1906.9138691666667
9,1959.4257405833334
10,1992.8508505
11,1806.6082764166667
12,1860.80741375
13,1930.02501425
14,1902.346405
15,1877.6694334166666
16,1873.2731628333331
17,1701.6618955833335
18,1623.7220765000002
19,1663.8749695
20,1732.5747985833339
21,1782.3792523333332
22,1889.0736592499998
23,1853.070912833333
0,1800.4668680833336
1,1776.193949333333
2,1734.5928753333335
3,1704.3187560833337
4,1692.65726725
5,1756.2914225000002
6,1784.3532410833332
7,1834.1257324166666
8,1858.9427388333334
9,1936.6963196666668
10,1968.867574
11,1805.2449340833334
12,1866.6499938333334
13,1892.28406775
14,1914.1831970833334
15,1903.4084572499999
16,1881.5717975833334
17,1736.8737180833332
18,1640.98983775
19,1697.4720763333335
20,1801.45782475
21,1850.8492227499999
22,1966.8313495833336
23,1935.8337606666664
0,1850.2151796666667
1,1782.3873189166663
2,1746.8786113333333
3,1716.5414937500002
4,1703.087005666667
5,1741.7845865000006
6,1763.1701761666664
7,1861.9295858333335
8,1974.5766296666663
9,2065.3063660000003
10,2104.1641133333337
11,1911.4238178333333
12,1996.3059691666667
13,2074.303894166667
14,2075.1883748333335
15,2068.5768026666665
16,2028.140838666667
17,1849.7244974999996
18,1750.3502503333332
19,1792.3231404999997
20,1889.2148438333334
21,1911.731191
22,1978.6916302499997
23,1965.8917438333335
0,1858.8006183333334
1,1810.9897664999999
2,1748.9221295
3,1724.9587604999997
4,1703.395182166667
5,1767.8019510833335
6,1776.8431395833334
7,1870.17444875
8,1964.4048971666664
9,2043.8783162500001
10,2056.149993833333
11,1862.9572549166667
12,1913.640818416667
13,1996.3736774999998
14,1999.5009561666666
15,1995.0449625
16,1984.8829245
17,1804.3021951666667
18,1758.8038940833333
19,1860.4317626666664
20,1956.68091825
21,2019.0331114999997
22,2077.27288825
23,1995.5212300833334
0,1880.5984395000003
1,1805.3804014999998
2,1747.00833125
3,1713.6591593333333
4,1690.4350078333334
5,1732.2990519166663
6,1764.2200214166667
7,1853.3093769999998
8,1951.7535195833334
9,2009.7878213333333
10,2021.6095479166663
11,1818.175903333333
12,1910.20487475
13,1949.4018962500002
14,1946.5068869166669
15,1878.66973875
16,1794.819122416667
17,1596.6824035833333
18,1579.7607117500002
19,1630.3028666666667
20,1648.30249025
21,1728.6875711666664
22,1820.5224914166665
23,1732.7100117500001
0,1646.7983295833335
1,1563.4116820833333
2,1530.1175029999997
3,1501.3664754166666
4,1496.08297725
5,1584.7690734166665
6,1622.6007589166666
7,1738.6788634166667
8,1822.370310666667
9,1895.7738445000005
10,1876.9654540000001
11,1641.4849040000001
12,1680.1569416666669
13,1723.4163310833335
14,1743.6464742500002
15,1734.9291483333334
16,1725.375000166667
17,1591.2237345833335
18,1498.9850056666664
19,1545.9603983333334
20,1579.9605814166669
21,1646.2473145000001
22,1753.4023030833334
23,1698.3538513333335
0,1607.1923624166666
1,1541.5489095833334
2,1507.2726338333332
3,1503.252126
4,1491.5058999999999
5,1563.8415627499999
6,1646.19002275
7,1714.9768169166666
8,1755.4884745833333
9,1808.9079894166669
10,1824.0762633333334
11,1594.8565571666666
12,1644.7606404166665
13,1706.8415017500001
14,1729.7266946666668
15,1726.5725097499999
16,1770.4508360833333
17,1621.2971193333333
18,1517.5625303333334
19,1533.0508931666666
20,1562.72165925
21,1624.0365396666666
22,1726.8193155
23,1666.6809183333332
0,1608.113545666667
1,1571.0161335833334
2,1544.9139201666667
3,1516.4974569166668
4,1482.286753333333
5,1546.8257141666666
6,1597.5029603333335
7,1676.3707884999997
8,1753.921986916667
9,1837.2032369166666
10,1871.3742166666668
11,1690.3270770833333
12,1747.9183450833334
13,1799.7698973333333
14,1767.8241679166667
15,1759.6536153333334
16,1761.4121499999999
17,1609.2873941666667
18,1577.5599975833331
19,1594.0838623333332
20,1606.5630899999996
21,1693.0223387499998
22,1745.1345010833331
23,1716.2962749166666
0,1640.6807148333337
1,1605.1930337499998
2,1567.952413
3,1529.0041605833333
4,1517.4069416666669
5,1580.3781229999997
6,1646.8421020833332
7,1715.78883875
8,1731.3590900833335
9,1744.3103535833334
10,1801.0358378333337
11,1628.3391620000002
12,1714.233306833333
13,1765.0032755833329
14,1766.3096619166665
15,1745.191294333333
16,1735.7978210833332
17,1593.0376587500002
18,1521.4579468333332
19,1543.0538635
20,1546.7360127499999
21,1591.6748860833334
22,1645.8426616666668
23,1564.3774008333337
0,1540.7094219166665
1,1495.1412659166665
2,1469.5823263333332
3,1446.125
4,1433.3950197499998
5,1472.5183207500002
6,1515.7892150833331
7,1647.9692585833334
8,1776.7291260833333
9,1872.957478916667
10,1943.8808185833334
11,1752.6724853333333
12,1837.735321
13,1880.1304625833334
14,1888.4105122500002
15,1875.9097493333331
16,1864.9210509166667
17,1692.7065123333334
18,1615.351674333333
19,1666.3224995833332
20,1743.2758381666665
21,1754.7066751666669
22,1839.1408284999998
23,1726.9088848333333
0,1648.4450886666666
1,1581.96841425
2,1565.6903381666668
3,1519.401235
4,1518.4012755833337
5,1569.4640707499996
6,1633.5561523333333
7,1729.8682454166665
8,1809.5134785833334
9,1835.9402158333335
10,1865.2972920833329
11,1660.7764283333333
12,1714.20764175
13,1762.5917765833337
14,1749.7708230833339
15,1774.9164733333334
16,1773.5103150000002
17,1589.9157917500004
18,1547.9741413333334
19,1563.1470031666668
20,1593.6352130833336
21,1606.3340555000002
22,1680.3257853333334
23,1621.275166833333
0,1564.3361816666668
1,1527.5493673333333
2,1484.9657389166666
3,1463.5213318333335
4,1437.0327046666669
5,1481.6233318333334
6,1545.264913
7,1651.7616780833332
8,1755.903767916667
9,1851.3274943333336
10,1895.7583210833336
11,1710.5691733333333
12,1795.7096354166663
13,1858.94527175
14,1880.8013610833334
15,1870.0080565833334
16,1847.3701376666668
17,1675.5425109999999
18,1566.01109825
19,1616.2155965833333
20,1683.3526917500003
21,1724.3972370000001
22,1834.0808104999999
23,1775.7876587500002
0,1705.3431395833334
1,1662.6018675833336
2,1634.5043130833335
3,1612.8969015
4,1583.6541748333332
5,1666.7124125
6,1699.7622476666668
7,1783.6100160000003
8,1835.9983623333335
9,1952.208577333333
10,2017.9747720833332
11,1831.3496804999995
12,1906.230184
13,1959.4434916666667
14,2001.7394205833332
15,1982.7184041666667
16,1946.3486125
17,1777.7222595
18,1710.6671854166664
19,1843.1662293333336
20,1984.754893
21,1997.8405559166667
22,2075.42837525
23,1962.3473814166666
0,1835.96083575
1,1746.3749389166667
2,1694.6083374166667
3,1639.2024943333333
4,1613.6550089166667
5,1659.5354105833333
6,1720.5453389166667
7,1845.9323628333332
8,1980.5178324166664
9,2073.3299051666663
10,2116.41823325
11,2002.0988870833332
12,2076.413289416667
13,2106.4200438333332
14,2101.76466875
15,2077.1120401666667
16,2038.6463826666666
17,1885.2343344166668
18,1827.6554260000003
19,1962.4333293333339
20,2046.9124959166666
21,2117.479410833334
22,2165.7116495
23,2105.041219166667
0,2008.1879985833332
1,1931.2283223333336
2,1880.500345833333
3,1805.9237469166665
4,1782.778188
5,1803.3360494166666
6,1842.5846354166667
7,1952.9787701666667
8,2049.633321
9,2131.5508218333334
10,2188.1666666666665
11,2056.522939
12,2158.7541099166665
13,2174.1441854166665
14,2159.013611
15,2142.395039833333
16,2079.8000794166664
17,1882.176676416667
18,1797.1333719166666
19,1847.8508708333331
20,1950.5329182499997
21,2004.2372640833337
22,2114.1635335833334
23,2026.8796386666666
0,1959.9573262499998
1,1872.6216634166665
2,1821.9914755
3,1752.5964761666664
4,1694.330607
5,1736.6590169166668
6,1768.1537780833332
7,1861.0141704999999
8,1924.1316936666663
9,2036.1458435833335
10,2107.8233439166665
11,1993.2608132500002
12,2086.0941262500005
13,2137.0502318333333
14,2117.6683959166667
15,2078.297953333333
16,2051.6225584166664
17,1889.0918274999997
18,1796.5946961666668
19,1934.23447675
20,2106.1305745833333
21,2172.8024698333334
22,2216.688741
23,2104.036956833333
0,1983.6303100833331
1,1896.5632935
2,1836.192464
3,1773.9970295833336
4,1741.5034993333331
5,1774.5716655833337
6,1815.063324
7,1934.1625061666666
8,2093.2689615833337
9,2149.719095833333
10,2197.41766375
11,2091.86480725
12,2215.2550253333334
13,2236.2756754999996
14,2218.5566608333334
