9.900000,-1.500000,13001.567739,0.000000,
9.600000,-1.300000,13002.337929,0.000000,
9.700000,-1.300000,13004.496846,0.000000,
10.000000,-1.500000,13005.109141,0.000000,
9.900000,-1.400000,13005.224981,0.000000,
9.800000,-1.400000,13008.423388,0.000000,
9.400000,-1.200000,13009.389961,0.000000,
9.800000,-1.500000,13010.635028,0.000000,
10.000000,-1.600000,13011.703086,0.000000,
9.500000,-1.200000,13011.960705,0.000000,
9.700000,-1.400000,13013.068115,0.000000,
9.400000,-1.100000,13013.407247,0.000000,
9.500000,-1.300000,13015.060312,0.000000,
9.600000,-1.200000,13017.087553,0.000000,
9.600000,-1.000000,13017.999299,0.000000,
9.500000,-1.100000,13018.770523,0.000000,
9.500000,-1.000000,13019.023528,0.000000,
9.300000,-1.200000,13019.089199,0.000000,
10.000000,-1.400000,13019.178396,0.000000,
9.300000,-1.100000,13020.154109,0.000000,
9.600000,-1.400000,13020.463765,0.000000,
9.800000,-1.300000,13021.692525,0.000000,
9.300000,-1.000000,13024.064147,0.000000,
9.400000,-1.000000,13024.170560,0.000000,
9.200000,-1.100000,13026.627651,0.000000,
9.700000,-1.000000,13027.618468,0.000000,
9.200000,-1.000000,13028.099300,0.000000,
9.700000,-1.200000,13028.420176,0.000000,
9.600000,-1.100000,13030.059825,0.000000,
9.400000,-1.300000,13031.286929,0.000000,
9.900000,-1.300000,13033.714241,0.000000,
9.900000,-1.600000,13033.750192,0.000000,
9.700000,-1.100000,13034.055958,0.000000,
9.800000,-1.000000,13034.997176,0.000000,
9.700000,-1.500000,13035.033478,0.000000,
9.900000,-1.000000,13035.093731,0.000000,
9.800000,-1.100000,13036.340681,0.000000,
10.000000,-1.100000,13037.268812,0.000000,
9.900000,-1.100000,13038.949794,0.000000,
9.100000,-1.000000,13039.586071,0.000000,
9.200000,-1.200000,13041.428954,0.000000,
9.500000,-1.400000,13041.441513,0.000000,
9.100000,-1.100000,13042.801324,0.000000,
9.800000,-1.200000,13045.223307,0.000000,
10.000000,-1.000000,13047.245473,0.000000,
9.300000,-1.300000,13054.154279,0.000000,
10.000000,-1.300000,13055.314593,0.000000,
9.000000,-1.000000,13060.027559,0.000000,
9.900000,-1.200000,13063.389118,0.000000,
9.600000,-1.500000,13066.770943,0.000000,
9.800000,-1.600000,13066.941868,0.000000,
10.000000,-1.200000,13069.012229,0.000000,
9.000000,-1.100000,13069.188698,0.000000,
9.100000,-1.200000,13075.639703,0.000000,
10.000000,-1.700000,13079.411838,0.000000,
9.400000,-1.400000,13080.620964,0.000000,
9.200000,-1.300000,13093.452414,0.000000,
9.700000,-1.600000,13103.414218,0.000000,
9.500000,-1.500000,13108.502581,0.000000,
9.900000,-1.700000,13109.809651,0.000000,
9.000000,-1.200000,13110.598494,0.000000,
9.300000,-1.400000,13118.143327,0.000000,
9.100000,-1.300000,13134.798541,0.000000,
9.600000,-1.600000,13143.891512,0.000000,
9.800000,-1.700000,13148.752195,0.000000,
9.400000,-1.500000,13150.866868,0.000000,
9.200000,-1.400000,13158.713028,0.000000,
10.000000,-1.800000,13165.557179,0.000000,
9.000000,-1.300000,13171.843269,0.000000,
9.300000,-1.500000,13186.005846,0.000000,
9.500000,-1.600000,13187.335214,0.000000,
9.700000,-1.700000,13192.571895,0.000000,
9.100000,-1.400000,13193.120519,0.000000,
9.900000,-1.800000,13208.302157,0.000000,
9.000000,-1.400000,13224.380908,0.000000,
9.400000,-1.600000,13228.299987,0.000000,
9.200000,-1.500000,13228.867175,0.000000,
9.600000,-1.700000,13234.137781,0.000000,
9.800000,-1.800000,13257.000978,0.000000,
9.300000,-1.600000,13264.917298,0.000000,
9.100000,-1.500000,13266.649013,0.000000,
9.500000,-1.700000,13279.897522,0.000000,
10.000000,-1.900000,13294.738675,0.000000,
9.000000,-1.500000,13299.011011,0.000000,
9.700000,-1.800000,13304.942168,0.000000,
9.200000,-1.600000,13313.610974,0.000000,
9.900000,-1.900000,13332.206405,0.000000,
9.400000,-1.700000,13333.220766,0.000000,
9.600000,-1.800000,13349.343847,0.000000,
9.800000,-1.900000,13357.564972,0.000000,
9.100000,-1.600000,13362.658011,0.000000,
9.500000,-1.800000,13375.499735,0.000000,
10.000000,-2.000000,13377.187495,0.000000,
9.300000,-1.700000,13380.331570,0.000000,
9.700000,-1.900000,13382.426211,0.000000,
9.400000,-1.800000,13403.243544,0.000000,
9.900000,-2.000000,13405.445137,0.000000,
9.000000,-1.600000,13409.237439,0.000000,
9.200000,-1.700000,13410.237121,0.000000,
9.600000,-1.900000,13416.252820,0.000000,
9.100000,-1.700000,13437.148740,0.000000,
9.300000,-1.800000,13439.543471,0.000000,
9.800000,-2.000000,13442.783395,0.000000,
9.500000,-1.900000,13457.554960,0.000000,
9.700000,-2.000000,13486.861909,0.000000,
9.000000,-1.700000,13489.442612,0.000000,
9.200000,-1.800000,13491.083548,0.000000,
9.400000,-1.900000,13505.611230,0.000000,
9.600000,-2.000000,13522.391687,0.000000,
9.100000,-1.800000,13555.220441,0.000000,
9.300000,-1.900000,13556.443264,0.000000,
9.500000,-2.000000,13556.986359,0.000000,
9.400000,-2.000000,13605.454734,0.000000,
9.200000,-1.900000,13607.213506,0.000000,
9.000000,-1.800000,13617.448303,0.000000,
9.300000,-2.000000,13657.913071,0.000000,
9.100000,-1.900000,13658.743839,0.000000,
9.200000,-2.000000,13705.405813,0.000000,
9.000000,-1.900000,13714.589798,0.000000,
9.100000,-2.000000,13747.268508,0.000000,
9.000000,-2.000000,13797.125938,0.000000,
