9.000000,-1.000000,13763.894788,0.000000,
9.250000,-1.000000,13783.278728,0.000000,
9.250000,-1.250000,13804.076497,0.000000,
8.750000,-1.000000,13804.848273,0.000000,
9.500000,-1.250000,13832.336200,0.000000,
9.000000,-1.250000,13855.154145,0.000000,
9.500000,-1.000000,13856.573214,0.000000,
8.750000,-0.750000,13857.254991,0.000000,
9.000000,-0.750000,13877.196110,0.000000,
9.750000,-1.500000,13891.061951,0.000000,
9.750000,-1.250000,13900.252108,0.000000,
8.500000,-0.750000,13903.782967,0.000000,
9.500000,-1.500000,13906.070581,0.000000,
8.500000,-1.000000,13909.541303,0.000000,
9.500000,-0.750000,13912.437330,0.000000,
9.250000,-0.750000,13913.685857,0.000000,
9.250000,-0.500000,13921.511609,0.000000,
10.000000,-1.500000,13937.016252,0.000000,
8.750000,-1.250000,13947.344220,0.000000,
9.750000,-0.750000,13950.862393,0.000000,
9.000000,-0.500000,13951.543321,0.000000,
9.250000,-1.500000,13958.437683,0.000000,
9.750000,-1.000000,13961.111260,0.000000,
9.500000,-0.500000,13964.864371,0.000000,
10.000000,-1.250000,13978.024985,0.000000,
8.750000,-0.500000,13989.411875,0.000000,
8.250000,-0.750000,14003.352180,0.000000,
9.500000,-0.250000,14017.022672,0.000000,
9.000000,-1.500000,14018.637382,0.000000,
9.750000,-0.500000,14018.686414,0.000000,
9.250000,-0.250000,14023.946637,0.000000,
10.000000,-1.750000,14023.963452,0.000000,
9.750000,-0.250000,14024.999568,0.000000,
8.500000,-1.250000,14026.408854,0.000000,
9.000000,-0.250000,14026.768199,0.000000,
8.500000,-0.500000,14029.629475,0.000000,
8.250000,-1.000000,14032.352840,0.000000,
9.750000,-1.750000,14033.763198,0.000000,
10.000000,-1.000000,14035.163994,0.000000,
8.750000,-0.250000,14043.466069,0.000000,
10.000000,-0.750000,14055.695674,0.000000,
10.000000,-0.500000,14062.778630,0.000000,
10.000000,-0.250000,14068.753305,0.000000,
9.500000,-1.750000,14075.013944,0.000000,
8.750000,-1.500000,14079.381949,0.000000,
9.250000,0.000000,14091.003441,0.000000,
9.500000,0.000000,14094.769046,0.000000,
8.250000,-0.500000,14104.876385,0.000000,
9.000000,0.000000,14112.241567,0.000000,
9.250000,-1.750000,14116.927391,0.000000,
8.250000,-1.250000,14127.164448,0.000000,
8.000000,-0.750000,14130.223369,0.000000,
8.500000,-0.250000,14135.264428,0.000000,
9.750000,0.000000,14141.064767,0.000000,
8.750000,0.000000,14173.592373,0.000000,
8.500000,-1.500000,14177.071060,0.000000,
8.000000,-1.000000,14184.033311,0.000000,
10.000000,-2.000000,14194.161779,0.000000,
9.000000,-1.750000,14194.419949,0.000000,
9.750000,-2.000000,14212.800953,0.000000,
10.000000,0.000000,14213.297776,0.000000,
8.250000,-0.250000,14236.227604,0.000000,
8.000000,-0.500000,14245.869246,0.000000,
8.500000,0.000000,14258.676018,0.000000,
9.500000,-2.000000,14282.526309,0.000000,
8.000000,-1.250000,14295.666329,0.000000,
8.750000,-1.750000,14313.075184,0.000000,
8.250000,-1.500000,14329.751483,0.000000,
9.250000,-2.000000,14368.393305,0.000000,
10.000000,-2.250000,14384.568588,0.000000,
8.250000,0.000000,14404.183515,0.000000,
8.000000,-0.250000,14421.681703,0.000000,
9.750000,-2.250000,14432.872695,0.000000,
8.500000,-1.750000,14452.971671,0.000000,
9.000000,-2.000000,14463.149945,0.000000,
9.500000,-2.250000,14498.828232,0.000000,
8.000000,-1.500000,14506.606049,0.000000,
8.750000,-2.000000,14560.440831,0.000000,
10.000000,-2.500000,14560.890384,0.000000,
8.250000,-1.750000,14585.352239,0.000000,
9.250000,-2.250000,14585.964807,0.000000,
9.750000,-2.500000,14611.586496,0.000000,
8.000000,0.000000,14634.355850,0.000000,
9.500000,-2.500000,14695.963091,0.000000,
9.000000,-2.250000,14704.639874,0.000000,
8.500000,-2.000000,14720.211829,0.000000,
8.000000,-1.750000,14763.925483,0.000000,
9.250000,-2.500000,14798.945565,0.000000,
8.750000,-2.250000,14830.204019,0.000000,
8.250000,-2.000000,14878.453520,0.000000,
9.000000,-2.500000,14907.430158,0.000000,
8.500000,-2.250000,14945.151365,0.000000,
8.750000,-2.500000,15024.804346,0.000000,
8.000000,-2.000000,15042.794855,0.000000,
8.250000,-2.250000,15083.545407,0.000000,
8.500000,-2.500000,15144.467502,0.000000,
8.000000,-2.250000,15231.551672,0.000000,
8.250000,-2.500000,15305.370409,0.000000,
8.000000,-2.500000,15463.455992,0.000000,
