9.000000,-1.000000,10900.107150,0.815371,
9.250000,-1.000000,11009.123082,0.813713,
9.250000,-1.250000,10814.527818,0.816513,
8.750000,-1.000000,10877.037416,0.815623,
9.500000,-1.250000,10869.698546,0.815674,
9.000000,-1.250000,10815.280045,0.816466,
9.500000,-1.000000,11113.169373,0.812152,
8.750000,-0.750000,11027.939927,0.813458,
9.000000,-0.750000,11122.977070,0.811925,
9.750000,-1.500000,10817.539637,0.816367,
