8.000000,1.500000,21316.052877,
8.250000,-2.000000,14878.453520,
8.250000,-1.750000,14585.352239,
8.250000,-1.500000,14329.751483,
8.250000,-1.250000,14127.164448,
8.250000,-1.000000,14032.352840,
8.250000,-0.750000,14003.352180,
8.250000,-0.500000,14104.876385,
8.250000,-0.250000,14236.227604,
8.250000,0.000000,14404.183515,
8.250000,0.250000,14724.121862,
8.250000,0.500000,15211.110852,
8.250000,0.750000,16032.857365,
8.250000,1.000000,17228.552713,
8.250000,1.250000,18776.203262,
8.250000,1.500000,20789.338863,
8.500000,-2.000000,14720.211829,
8.500000,-1.750000,14452.971671,
8.500000,-1.500000,14177.071060,
8.500000,-1.250000,14026.408854,
8.500000,-1.000000,13909.541303,
8.500000,-0.750000,13903.782967,
8.500000,-0.500000,14029.629475,
8.500000,-0.250000,14135.264428,
8.500000,0.000000,14258.676018,
8.500000,0.250000,14504.614984,
8.500000,0.500000,14968.011981,
8.500000,0.750000,15783.328559,
8.500000,1.000000,16963.434036,
8.500000,1.250000,18468.980112,
8.500000,1.500000,20448.249548,
8.750000,-2.000000,14560.440831,
8.750000,-1.750000,14313.075184,
8.750000,-1.500000,14079.381949,
8.750000,-1.250000,13947.344220,
8.750000,-1.000000,13804.848273,
8.750000,-0.750000,13857.254991,
8.750000,-0.500000,13989.411875,
8.750000,-0.250000,14043.466069,
8.750000,0.000000,14173.592373,
8.750000,0.250000,14376.862526,
8.750000,0.500000,14869.764519,
8.750000,0.750000,15695.811707,
8.750000,1.000000,16832.267357,
8.750000,1.250000,18309.367600,
8.750000,1.500000,20244.797053,
9.000000,-2.000000,14463.149945,
9.000000,-1.750000,14194.419949,
9.000000,-1.500000,14018.637382,
9.000000,-1.250000,13855.154145,
9.000000,-1.000000,13763.894788,
9.000000,-0.750000,13877.196110,
9.000000,-0.500000,13951.543321,
9.000000,-0.250000,14026.768199,
9.000000,0.000000,14112.241567,
9.000000,0.250000,14335.182649,
9.000000,0.500000,14867.155324,
9.000000,0.750000,15710.833405,
9.000000,1.000000,16786.314660,
9.000000,1.250000,18266.784336,
9.000000,1.500000,20171.625540,
9.250000,-2.000000,14368.393305,
9.250000,-1.750000,14116.927391,
9.250000,-1.500000,13958.437683,
9.250000,-1.250000,13804.076497,
9.250000,-1.000000,13783.278728,
9.250000,-0.750000,13913.685857,
9.250000,-0.500000,13921.511609,
9.250000,-0.250000,14023.946637,
9.250000,0.000000,14091.003441,
9.250000,0.250000,14346.042850,
9.250000,0.500000,14893.185639,
9.250000,0.750000,15734.281011,
9.250000,1.000000,16796.648984,
9.250000,1.250000,18278.969835,
9.250000,1.500000,20163.603696,
9.500000,-2.000000,14282.526309,
9.500000,-1.750000,14075.013944,
9.500000,-1.500000,13906.070581,
9.500000,-1.250000,13832.336200,
9.500000,-1.000000,13856.573214,
9.500000,-0.750000,13912.437330,
9.500000,-0.500000,13964.864371,
9.500000,-0.250000,14017.022672,
9.500000,0.000000,14094.769046,
9.500000,0.250000,14405.391586,
9.500000,0.500000,14964.194310,
9.500000,0.750000,15771.763814,
9.500000,1.000000,16859.265451,
9.500000,1.250000,18339.764627,
9.500000,1.500000,20208.902657,
9.750000,-2.000000,14212.800953,
9.750000,-1.750000,14033.763198,
9.750000,-1.500000,13891.061951,
9.750000,-1.250000,13900.252108,
9.750000,-1.000000,13961.111260,
9.750000,-0.750000,13950.862393,
9.750000,-0.500000,14018.686414,
9.750000,-0.250000,14024.999568,
9.750000,0.000000,14141.064767,
9.750000,0.250000,14478.572859,
9.750000,0.500000,15055.096047,
9.750000,0.750000,15826.624906,
9.750000,1.000000,16937.485941,
9.750000,1.250000,18424.704782,
9.750000,1.500000,20268.995058,
10.000000,-2.000000,14194.161779,
10.000000,-1.750000,14023.963452,
10.000000,-1.500000,13937.016252,
10.000000,-1.250000,13978.024985,
10.000000,-1.000000,14035.163994,
10.000000,-0.750000,14055.695674,
10.000000,-0.500000,14062.778630,
10.000000,-0.250000,14068.753305,
10.000000,0.000000,14213.297776,
10.000000,0.250000,14566.760093,
10.000000,0.500000,15132.961513,
10.000000,0.750000,15919.130394,
10.000000,1.000000,17034.070569,
10.000000,1.250000,18503.571635,
10.000000,1.500000,20306.750031,
10.250000,-2.000000,14183.689862,
10.250000,-1.750000,14030.040949,
10.250000,-1.500000,14036.737364,
10.250000,-1.250000,14085.992652,
10.250000,-1.000000,14118.288832,
10.250000,-0.750000,14127.026766,
10.250000,-0.500000,14099.159362,
10.250000,-0.250000,14143.541780,
10.250000,0.000000,14324.413843,
10.250000,0.250000,14687.394337,
10.250000,0.500000,15220.132799,
10.250000,0.750000,16028.190835,
10.250000,1.000000,17152.214968,
10.250000,1.250000,18565.514416,
10.250000,1.500000,20340.330226,
10.500000,-2.000000,14211.681205,
10.500000,-1.750000,14083.105712,
10.500000,-1.500000,14156.205406,
10.500000,-1.250000,14205.868151,
10.500000,-1.000000,14232.870448,
10.500000,-0.750000,14191.773544,
10.500000,-0.500000,14179.674856,
10.500000,-0.250000,14246.226641,
10.500000,0.000000,14438.019615,
10.500000,0.250000,14801.759168,
10.500000,0.500000,15351.875641,
10.500000,0.750000,16160.776346,
10.500000,1.000000,17244.969946,
10.500000,1.250000,18629.755874,
10.500000,1.500000,20388.659169,
10.750000,-2.000000,14222.758084,
10.750000,-1.750000,14209.877330,
10.750000,-1.500000,14246.373166,
10.750000,-1.250000,14318.212417,
10.750000,-1.000000,14351.441444,
10.750000,-0.750000,14267.307224,
10.750000,-0.500000,14302.475718,
10.750000,-0.250000,14367.547862,
10.750000,0.000000,14580.849969,
10.750000,0.250000,14943.630289,
10.750000,0.500000,15480.944311,
10.750000,0.750000,16289.965512,
10.750000,1.000000,17329.622036,
10.750000,1.250000,18697.699966,
10.750000,1.500000,20421.467881,
11.000000,-2.000000,14279.072042,
11.000000,-1.750000,14359.485083,
11.000000,-1.500000,14373.750303,
11.000000,-1.250000,14458.589789,
11.000000,-1.000000,14443.593101,
11.000000,-0.750000,14363.977922,
11.000000,-0.500000,14427.805018,
11.000000,-0.250000,14530.646875,
11.000000,0.000000,14751.456535,
11.000000,0.250000,15093.417639,
11.000000,0.500000,15611.313012,
11.000000,0.750000,16399.439859,
11.000000,1.000000,17420.975216,
11.000000,1.250000,18784.054699,
11.000000,1.500000,20456.002977,
