1.231159,0.526322,-0.077330,0.011504,0.011997,0.349063,-0.383091,0.262774,-0.641108,-0.145495,1950.532918,1777.918734,
-0.782309,1.057944,-0.614156,-0.682616,-0.568788,-0.214846,-1.614111,-0.209665,-0.641108,-0.644419,1739.438639,1577.798241,
0.655883,-1.296383,1.328644,1.325373,1.437560,-0.214846,1.427234,-0.682104,1.955583,1.353300,2122.433065,2045.135636,
-1.069947,1.057944,-1.892314,-1.922115,-1.888753,-0.214846,0.485865,-0.007191,-0.641108,-1.669196,1256.243286,1314.406088,
-0.063213,0.070646,0.817381,0.705623,0.566383,-0.214846,-0.093439,-0.547122,-0.641108,0.776116,1987.773041,2104.544621,
-0.207032,-0.764761,1.405334,1.275793,1.331962,-0.214846,-0.672742,1.173906,1.098675,1.443048,1877.376678,1914.142505,
0.799702,-2.435574,2.197792,2.193022,2.361535,-0.214846,1.065169,-0.952070,2.578789,2.418884,2150.111043,2034.891341,
0.080606,0.450376,-0.332961,-0.409926,-0.542388,-0.214846,-0.238265,0.836450,-0.641108,-0.388133,1644.760640,1793.859548,
1.087340,0.906052,-1.943440,-1.822955,-1.915152,1.829324,0.630691,0.296519,-0.641108,-1.705408,1408.880005,1262.537721,
-0.782309,0.754160,0.254991,0.160243,0.302389,-0.214846,-0.745155,0.532739,-0.641108,0.183675,1756.357798,1791.550834,
-0.926128,1.057944,-1.023166,-1.079256,-0.991176,-0.214846,-1.614111,0.633976,-0.641108,-0.997347,1563.841563,1473.214979,
-1.357585,0.602268,0.331681,0.457723,0.434386,-0.214846,-0.600329,0.195283,-0.641108,0.261843,2079.169210,1895.149264,
-0.638489,0.830106,-0.358524,-0.434716,-0.489590,-0.214846,-0.527916,0.802704,0.427245,-0.411891,1619.839966,1782.153732,
1.231159,0.602268,-1.304361,-1.302366,-1.255170,-0.214846,-0.383091,-0.175920,-0.641108,-1.226336,1447.300049,1452.421873,
0.943521,0.602268,-0.077330,0.532093,-0.014402,-0.214846,-0.527916,0.802704,0.501436,-0.145495,1728.492798,1585.669104,
1.374978,-0.688815,0.536186,0.532093,0.645580,-0.214846,-0.600329,0.094046,-0.641108,0.474335,2181.749186,2017.403117,
1.231159,-0.385031,0.664002,0.879153,0.777577,-0.214846,-1.034807,-0.547122,-0.641108,0.610129,1984.754893,1912.740620,
1.662616,0.906052,-1.048730,-1.029676,-0.991176,0.208086,-0.383091,-0.547122,-0.641108,-1.018624,1533.699951,1629.726013,
1.518797,1.057944,-1.432177,-1.351946,-1.387166,1.758836,0.196213,1.916311,-0.641108,-1.326746,1539.676188,1545.739001,
1.087340,-1.372329,0.664002,0.606463,0.724778,-0.214846,-0.093439,-0.479631,-0.641108,0.610129,1949.441538,1667.686485,
-0.782309,0.374430,0.076049,-0.013286,0.117594,-0.214846,-0.745155,-0.040937,-0.641108,0.004499,1754.041026,1846.028744,
1.374978,0.450376,0.766255,0.879153,0.883174,-0.214846,-0.600329,-2.200659,-0.641108,0.720419,2294.813151,2275.097239,
0.655883,-1.600167,1.865470,1.796383,1.859948,-0.214846,0.341039,-0.412139,1.358344,1.998909,2079.800079,2076.813981,
-1.213766,0.906052,-0.716409,-0.732196,-0.647985,-0.214846,-1.107220,-0.108428,-0.641108,-0.734857,1516.497457,1478.992088,
0.368244,0.374430,-1.202109,-0.856146,-1.149572,-0.214846,0.992756,-0.614613,-0.329505,-1.144354,1624.052124,1596.632853,
1.518797,0.526322,0.203865,0.209823,0.302389,-0.214846,-0.745155,0.465248,-0.641108,0.132022,2115.073039,1987.144463,
1.518797,0.906052,-0.154019,-0.112446,-0.067201,-0.214846,-0.455503,0.161537,-0.641108,-0.219251,2056.605031,1848.785686,
0.799702,-3.498819,0.740691,0.804783,0.856775,-0.214846,-1.324459,1.173906,1.046741,0.692709,1722.520020,1723.087893,
1.231159,-0.688815,0.740691,0.779993,0.856775,-0.214846,-0.600329,-0.310902,-0.641108,0.692709,2093.688721,1950.072926,
0.799702,-0.081246,0.510623,0.532093,0.619181,-0.214846,1.789299,0.802704,1.046741,0.447451,1661.652008,1796.784053,
0.224425,-0.385031,0.101613,1.449323,0.196792,-0.214846,5.265122,-0.344648,0.916907,0.029820,1972.070821,1737.127100,
-0.782309,0.146592,0.024923,0.011504,0.117594,-0.214846,2.296190,-2.369387,-0.641108,-0.045866,1658.149139,1564.565711,
1.374978,0.678214,-0.588593,-0.633036,-0.542388,-0.214846,-0.238265,0.364011,-0.641108,-0.621580,1624.036540,1636.291906,
1.087340,-2.815304,0.178302,0.383353,0.275990,-0.214846,0.558278,0.465248,-0.641108,0.106334,1493.780029,1585.744557,
-0.494670,0.981998,-0.588593,-0.657826,-0.542388,-0.073868,0.703104,-1.222035,-0.641108,-0.621580,1640.883911,1575.965180,
-1.213766,0.602268,0.127176,0.110663,0.223192,-0.214846,-0.600329,-0.108428,-0.641108,0.055233,1805.923747,1845.994181,
0.655883,-3.802603,0.868507,0.879153,0.962372,-0.214846,1.137582,0.431502,1.669947,0.832180,1770.424316,1747.824249,
0.512064,0.678214,-0.281835,0.308983,-0.199197,0.278575,3.889275,0.532739,-0.641108,-0.340340,1669.884837,1670.732757,
1.231159,0.298484,0.459497,0.581673,0.566383,-0.214846,-1.034807,0.262774,-0.641108,0.393961,2027.721273,1999.951757,
-0.207032,-0.460977,0.561749,0.482513,0.355188,-0.214846,-0.889981,0.094046,-0.244522,0.501310,2021.609548,1944.723947,
-0.638489,1.057944,-1.202109,-1.252786,-1.175972,-0.214846,-1.324459,0.330265,0.579337,-1.144354,1508.650024,1569.066242,
1.374978,-0.157193,-0.000640,-0.038076,0.038396,-0.214846,-0.165852,-0.648359,-0.641108,-0.070911,1568.191528,1767.862951,
0.224425,-1.068545,1.379770,1.251003,1.120768,-0.214846,0.703104,0.094046,0.189833,1.413040,2159.534160,2149.247007,
-0.350851,0.754160,-0.128456,-0.211606,-0.199197,-0.214846,1.644473,0.600230,-0.641108,-0.194758,1937.674540,1733.393797,
0.368244,-0.536923,1.354207,1.226213,1.411160,-0.214846,-0.238265,0.094046,0.813039,1.383124,2038.988108,2078.592900,
-0.063213,-2.359628,2.300044,2.143442,2.097542,-0.214846,0.847930,-0.682104,1.903649,2.551232,2177.590658,2069.173677,
-1.357585,0.070646,0.254991,0.333773,0.328789,-0.214846,-0.745155,-0.378394,-0.641108,0.183675,1845.455658,1872.341114,
0.080606,-0.081246,0.203865,0.135453,0.170393,-0.214846,0.196213,0.431502,-0.017902,0.132022,1811.290192,1906.505462,
-0.782309,0.450376,-0.179582,-0.261186,-0.119999,-0.214846,0.268626,-0.243411,-0.641108,-0.243653,1776.843140,1812.777390,
0.943521,0.146592,-0.256272,0.259403,-0.251996,0.137597,0.992756,-0.884578,-0.641108,-0.316306,1487.768921,1692.562196,
-0.494670,0.070646,-0.205145,-0.261186,-0.304795,-0.214846,1.354821,-1.019561,2.137351,-0.267963,1755.903768,1785.414615,
0.512064,-0.764761,0.766255,0.804783,0.883174,-0.214846,-0.238265,0.667722,0.501436,0.720419,1989.922923,1962.757710,
-0.063213,-2.055844,0.536186,0.432933,0.460785,-0.214846,1.572060,0.127791,2.085417,0.474335,1685.989990,1759.926022,
0.512064,0.906052,-1.713372,-1.699006,-1.730357,0.278575,0.920343,-0.243411,-0.641108,-1.539560,1153.584106,1345.528386,
-0.207032,-0.536923,0.689565,0.656043,0.407987,-0.214846,-0.745155,0.195283,0.488453,0.637564,2210.186869,2025.238616,
0.799702,0.678214,-1.713372,-1.649426,-1.677558,0.701506,1.209995,0.229028,-0.641108,-1.539560,1600.839966,1377.270451,
-0.207032,-0.005300,0.331681,0.259403,0.302389,-0.214846,0.485865,1.680091,-0.499470,0.261843,1962.495911,1895.615498,
0.368244,0.526322,-0.384087,-0.459506,-0.515989,-0.214846,0.992756,0.566485,-0.641108,-0.435557,1729.726695,1682.195512,
0.512064,-1.752060,1.175265,1.077473,1.173567,-0.214846,0.920343,-1.323272,2.137351,1.176284,1870.008057,1882.009140,
-0.063213,-0.460977,0.459497,0.482513,0.539983,-0.214846,3.165146,0.364011,0.200220,0.393961,1780.880005,1808.790227,
0.368244,0.678214,-0.869787,-0.905726,-0.964777,0.490040,-0.962394,0.060300,-0.641108,-0.867756,1636.670044,1610.708300,
0.799702,-0.081246,0.536186,0.432933,0.566383,-0.214846,0.123800,-0.209665,0.813039,0.474335,1840.989187,1821.613582,
1.662616,0.830106,-0.588593,-0.657826,-0.568788,-0.214846,-1.252046,-1.593237,-0.641108,-0.621580,1621.275167,1578.776561,
0.512064,-3.346927,2.632365,2.540082,2.757525,-0.214846,0.051387,-1.323272,1.903649,2.991519,2171.723938,2114.052272,
0.655883,-0.233139,-0.946477,-0.955306,-1.070374,-0.214846,0.051387,0.836450,-0.641108,-0.932965,1442.119995,1389.198162,
-1.069947,0.906052,-0.511903,-0.509086,-0.436791,-0.214846,-1.396872,-0.783341,-0.641108,-0.552511,1614.372009,1602.714409,
-1.645223,1.057944,-0.307398,-0.385136,-0.251996,-0.214846,-0.817568,-0.884578,-0.641108,-0.364283,1640.680715,1667.422008,
0.224425,-2.511520,2.351170,2.242602,2.440733,-0.214846,1.861712,-0.412139,1.903649,2.617958,2210.587219,2213.282278,
0.368244,-1.676114,2.018849,1.969912,2.150341,-0.214846,-0.238265,-0.040937,1.332377,2.190814,2101.248596,2144.092699,
1.518797,0.602268,-1.278798,-1.302366,-1.281569,-0.214846,3.165146,-1.863202,-0.641108,-1.205979,1458.969971,1499.092132,
-0.494670,0.450376,0.024923,-0.062866,-0.014402,-0.214846,0.775517,-0.074683,0.480663,-0.045866,2098.193726,1904.739895,
-1.501404,1.057944,-0.767535,-0.831356,-0.727183,-0.214846,-0.672742,0.296519,-0.641108,-0.779524,1406.130005,1461.875829,
1.662616,0.906052,-1.815624,-1.847745,-1.783156,-0.144357,-0.527916,-0.108428,-0.641108,-1.614189,1236.619995,1248.350537,
1.087340,0.678214,-0.537466,-0.608246,-0.515989,-0.214846,0.268626,-0.580868,-0.641108,-0.575626,1420.969971,1520.088379,
0.224425,0.298484,-1.278798,-1.327156,-1.387166,-0.214846,0.775517,0.836450,-0.641108,-1.205979,1478.044434,1503.873964,
-1.501404,-0.460977,0.357244,0.358563,0.460785,-0.214846,-0.600329,0.127791,-0.641108,0.288083,1967.628977,1920.045937,
0.799702,-0.764761,0.280555,0.333773,0.381587,-0.214846,0.775517,0.026554,0.579337,0.209639,1605.449951,1643.173190,
-0.494670,0.602268,-0.332961,-0.409926,-0.463190,-0.214846,-0.021026,-0.040937,0.123736,-0.388133,1753.921987,1835.106771,
0.943521,-2.283682,1.916597,2.118652,2.071143,-0.214846,-0.021026,-1.458254,2.526855,2.062510,1743.269226,1776.228421,
-1.645223,0.981998,-0.511903,-0.583456,-0.436791,-0.214846,-0.021026,-0.243411,-0.641108,-0.552511,1627.150024,1639.695842,
-1.069947,0.754160,-0.205145,-0.137236,-0.119999,-0.214846,-0.527916,-0.445885,-0.641108,-0.267963,1690.435008,1738.287105,
-1.213766,-0.233139,-0.102893,-0.137236,-0.067201,-0.214846,-0.021026,1.578854,-0.641108,-0.170172,1634.680064,1851.636816,
1.374978,0.754160,-0.051766,-0.112446,0.038396,-0.214846,-1.179633,0.094046,-0.641108,-0.120726,1958.353099,1899.666761,
0.224425,-1.903952,1.021886,0.903943,0.988771,-0.214846,-0.238265,-0.648359,2.059450,1.002578,1697.459961,1678.263071,
-0.063213,0.146592,-0.563030,-0.633036,-0.832781,-0.214846,0.703104,1.410126,-0.641108,-0.598649,1585.039235,1631.295156,
-0.638489,0.754160,-0.716409,-0.682616,-0.700784,0.137597,0.775517,2.152530,-0.641108,-0.734857,1704.125600,1662.892006,
1.662616,-0.157193,-0.793098,-0.707406,-0.753583,-0.214846,0.558278,1.410126,-0.641108,-0.801720,1669.327382,1578.589829,
1.662616,0.374430,-0.077330,-0.162026,-0.199197,-0.214846,-1.614111,0.600230,-0.641108,-0.145495,2002.608988,1905.267730,
-0.926128,0.830106,-0.767535,-0.756986,-0.700784,-0.214846,-1.541698,-0.142174,-0.641108,-0.779524,1615.397095,1514.819975,
-1.069947,1.057944,-0.384087,-0.459506,-0.331194,-0.214846,-1.252046,-0.074683,-0.641108,-0.435557,1693.768331,1623.672016,
-1.213766,0.754160,-0.026203,-0.062866,0.064796,-0.214846,-1.614111,-0.108428,-0.641108,-0.095864,1875.891093,1850.066984,
-0.782309,0.981998,-0.460777,-0.533876,-0.436791,-0.214846,-0.817568,0.060300,-0.641108,-0.506005,1629.055542,1633.379363,
0.655883,0.830106,-0.460777,-0.533876,-0.463190,0.490040,-0.962394,-1.694474,-0.641108,-0.506005,1694.780029,1655.829737,
-0.494670,-0.309085,0.740691,0.631253,0.381587,-0.214846,-0.093439,0.026554,1.669947,0.692709,1986.105387,2085.572847,
-0.063213,-0.536923,0.408370,0.383353,0.249591,-0.214846,-0.310678,0.364011,-0.641108,0.340838,1806.608276,1935.739747,
1.087340,-0.157193,-0.154019,-0.062866,-0.067201,-0.214846,-0.021026,0.296519,-0.641108,-0.219251,1440.239990,1661.366723,
-0.063213,-1.903952,1.942160,1.845962,1.807150,-0.214846,-0.238265,-0.445885,2.526855,2.094448,1845.646800,2058.875615,
0.512064,-1.524221,1.660965,1.845962,1.780751,-0.214846,1.137582,1.308889,2.381440,1.748184,1932.527781,2099.754793,
0.080606,-2.359628,2.274481,2.143442,2.203139,-0.214846,0.630691,-0.344648,1.669947,2.518007,2148.899618,2107.738012,
1.662616,-0.309085,0.357244,0.308983,0.434386,-0.214846,0.703104,-0.074683,-0.641108,0.288083,1995.521230,2041.774676,
-1.357585,0.754160,-0.690845,-0.682616,-0.621586,-0.214846,-0.093439,-1.829457,-0.641108,-0.712385,1484.965739,1403.085213,
1.231159,-0.157193,0.178302,0.308983,0.275990,-0.214846,-0.527916,-0.412139,-0.641108,0.106334,2213.409180,1833.693738,
1.087340,-0.764761,1.098576,1.424533,1.226365,-0.214846,-1.107220,-1.660728,-0.641108,1.089017,1534.189575,1841.107537,
1.374978,0.298484,-0.384087,-0.385136,-0.304795,-0.214846,-0.527916,0.667722,-0.641108,-0.435557,1428.589966,1663.994654,
