7.000000,-2.000000,14885.917748,
7.000000,-1.750000,14689.083464,
7.000000,-1.500000,14438.621534,
7.000000,-1.250000,14349.896656,
7.000000,-1.000000,14262.521431,
7.000000,-0.750000,14335.552326,
7.000000,-0.500000,14546.663163,
7.000000,-0.250000,14865.565209,
7.000000,0.000000,15339.985862,
7.000000,0.250000,16123.971543,
7.000000,0.500000,17155.285508,
7.000000,0.750000,18533.047693,
7.000000,1.000000,20385.954831,
7.000000,1.250000,22780.957606,
7.000000,1.500000,25694.900017,
7.250000,-2.000000,14638.066549,
7.250000,-1.750000,14368.250449,
7.250000,-1.500000,14137.592835,
7.250000,-1.250000,14021.830439,
7.250000,-1.000000,13914.357628,
7.250000,-0.750000,13980.538670,
7.250000,-0.500000,14158.639150,
7.250000,-0.250000,14450.344764,
7.250000,0.000000,14885.297592,
7.250000,0.250000,15534.561938,
7.250000,0.500000,16432.683308,
7.250000,0.750000,17635.079263,
7.250000,1.000000,19293.398229,
7.250000,1.250000,21490.103791,
7.250000,1.500000,24213.707464,
7.500000,-2.000000,14392.205191,
7.500000,-1.750000,14084.437038,
7.500000,-1.500000,13908.317455,
7.500000,-1.250000,13729.544390,
7.500000,-1.000000,13654.736910,
7.500000,-0.750000,13715.699961,
7.500000,-0.500000,13887.659458,
7.500000,-0.250000,14159.650216,
7.500000,0.000000,14531.776352,
7.500000,0.250000,15072.572814,
7.500000,0.500000,15856.392891,
7.500000,0.750000,16912.536336,
7.500000,1.000000,18356.257306,
7.500000,1.250000,20347.280314,
7.500000,1.500000,22903.417408,
7.750000,-2.000000,14155.905899,
7.750000,-1.750000,13886.914339,
7.750000,-1.500000,13679.427897,
7.750000,-1.250000,13532.645138,
7.750000,-1.000000,13484.324743,
7.750000,-0.750000,13563.847801,
7.750000,-0.500000,13736.775269,
7.750000,-0.250000,13964.925999,
7.750000,0.000000,14277.820016,
7.750000,0.250000,14754.281559,
7.750000,0.500000,15396.131849,
7.750000,0.750000,16276.463875,
7.750000,1.000000,17587.821973,
7.750000,1.250000,19414.948921,
7.750000,1.500000,21823.796672,
8.000000,-2.000000,13957.212971,
8.000000,-1.750000,13708.086684,
8.000000,-1.500000,13490.747869,
8.000000,-1.250000,13393.656886,
8.000000,-1.000000,13391.144171,
8.000000,-0.750000,13499.187938,
8.000000,-0.500000,13652.615584,
8.000000,-0.250000,13848.349971,
8.000000,0.000000,14117.059514,
8.000000,0.250000,14514.977216,
8.000000,0.500000,15033.815161,
8.000000,0.750000,15793.079230,
8.000000,1.000000,16981.627113,
8.000000,1.250000,18694.976590,
8.000000,1.500000,20953.656311,
8.250000,-2.000000,13776.435315,
8.250000,-1.750000,13531.745010,
8.250000,-1.500000,13350.763057,
8.250000,-1.250000,13306.401999,
8.250000,-1.000000,13330.593728,
8.250000,-0.750000,13431.322563,
8.250000,-0.500000,13562.482178,
8.250000,-0.250000,13740.477486,
8.250000,0.000000,13961.878866,
8.250000,0.250000,14310.547888,
8.250000,0.500000,14745.370737,
8.250000,0.750000,15474.771402,
8.250000,1.000000,16590.183523,
8.250000,1.250000,18171.220121,
